Name: “Table 1 of 1 on page 32 of 44”,Name: “Table 1 of 1 on page 32 of 44”,Name: “Table 1 of 1 on page 32 of 44”,Name: “Table 1 of 1 on page 32 of 44”,Name: “Table 1 of 1 on page 32 of 44”
Table: 32,Table: 32,Table: 32,Table: 32,Table: 32
,,,,
Field,,Description,Type,Length
CBSEGS_,CBSEGS_,2003 MONITORING SEGMENT DESCRIPTION,VARCHAR,50
2003 _,,,,
DESCRIPTION,DESCRIPTION,,,
(NN),,,,
General- The CBSEGS_2003 TABLE provides the monitoring segment codes describing in which segment,General- The CBSEGS_2003 TABLE provides the monitoring segment codes describing in which segment,General- The CBSEGS_2003 TABLE provides the monitoring segment codes describing in which segment,General- The CBSEGS_2003 TABLE provides the monitoring segment codes describing in which segment,General- The CBSEGS_2003 TABLE provides the monitoring segment codes describing in which segment
a station is located.,a station is located.,"It is based upon the new segmentation scheme developed in 1997, revised in 2000 and","It is based upon the new segmentation scheme developed in 1997, revised in 2000 and","It is based upon the new segmentation scheme developed in 1997, revised in 2000 and"
2003. These codes are used in the TAB_STATIONS table. The currently accepted CBSEGS_2003 values,2003. These codes are used in the TAB_STATIONS table. The currently accepted CBSEGS_2003 values,2003. These codes are used in the TAB_STATIONS table. The currently accepted CBSEGS_2003 values,2003. These codes are used in the TAB_STATIONS table. The currently accepted CBSEGS_2003 values,2003. These codes are used in the TAB_STATIONS table. The currently accepted CBSEGS_2003 values
and DESCRIPTIONS are as follows:,and DESCRIPTIONS are as follows:,,,
CBSEG_2003 CBSEG_2003_DESCRIPTION,CBSEG_2003 CBSEG_2003_DESCRIPTION,CBSEG_2003 CBSEG_2003_DESCRIPTION,CBSEG_2003 CBSEG_2003_DESCRIPTION,
ANATF,ANACOSTIA RIVER-TIDAL FRESH REGION,MATTF,MATTAWOMAN CREEK-TIDAL FRESH REGION,MATTAWOMAN CREEK-TIDAL FRESH REGION
APPTF,APPOMATTOX RIVER-TIDAL FRESH REGION,MIDOH,MIDDLE RIVER-OLIGOHALINE REGION,MIDDLE RIVER-OLIGOHALINE REGION
BACOH,BACK RIVER-OLIGOHALINE REGION,MOBPH,MOBJACK BAY-POLYHALINE REGION,MOBJACK BAY-POLYHALINE REGION
BIGMH,BIG ANNEMESSEX RIVER-MESOHALINE REGION,MPNOH,MATTAPONI RIVER-OLIGOHALINE REGION,MATTAPONI RIVER-OLIGOHALINE REGION
BOHOH,BOHEMIA RIVER-OLIGOHALINE REGION,MPNTF,MATTAPONI RIVER-TIDAL FRESH REGION,MATTAPONI RIVER-TIDAL FRESH REGION
BSHOH,BUSH RIVER-OLIGOHALINE REGION,NANMH,NANTICOKE RIVER-MESOHALINE REGION,NANTICOKE RIVER-MESOHALINE REGION
C&DOH,C&D CANAL-OLIGOHALINE REGION,NANOH,NANTICOKE RIVER-OLIGOHALINE REGION,NANTICOKE RIVER-OLIGOHALINE REGION
CB1TF,CHESAPEAKE BAY-TIDAL FRESH REGION,NANTF,NANTICOKE RIVER-TIDAL FRESH REGION,NANTICOKE RIVER-TIDAL FRESH REGION
CB2OH,CHESAPEAKE BAY-OLIGOHALINE REGION,NORTF,NORTHEAST RIVER-TIDAL FRESH REGION,NORTHEAST RIVER-TIDAL FRESH REGION
CB3MH,CHESAPEAKE BAY-MESOHALINE REGION,PATMH,PATAPSCO RIVER-MESOHALINE REGION,PATAPSCO RIVER-MESOHALINE REGION
CB4MH,CHESAPEAKE BAY-MESOHALINE REGION,PATTF,PATAPSCO RIVER-TIDAL FRESH REGION,PATAPSCO RIVER-TIDAL FRESH REGION
CB5MH,CHESAPEAKE BAY-MESOHALINE REGION,PAXMH,PATUXENT RIVER-MESOHALINE REGION,PATUXENT RIVER-MESOHALINE REGION
CB6PH,CHESAPEAKE BAY-POLYHALINE REGION,PAXOH,PATUXENT RIVER-OLIGOHALINE REGION,PATUXENT RIVER-OLIGOHALINE REGION
CB7PH,CHESAPEAKE BAY-POLYHALINE REGION,PAXTF,PATUXENT RIVER-TIDAL FRESH REGION,PATUXENT RIVER-TIDAL FRESH REGION
CB8PH,CHESAPEAKE BAY-POLYHALINE REGION,PIAMH,PIANKATANK RIVER-MESOHALINE REGION,PIANKATANK RIVER-MESOHALINE REGION
CHKOH,CHICKAHOMINY RIVER-OLIGOHALINE REGION,PISTF,PISCATAWAY CREEK-TIDAL FRESH REGION,PISCATAWAY CREEK-TIDAL FRESH REGION
CHOMH1,CHOPTANK RIVER-MESOHALINE REGION 1,PMKOH,PAMUNKEY RIVER-OLIGOHALINE REGION,PAMUNKEY RIVER-OLIGOHALINE REGION
CHOMH2,CHOPTANK RIVER-MESOHALINE REGION 2,PMKTF,PAMUNKEY RIVER-TIDAL FRESH REGION,PAMUNKEY RIVER-TIDAL FRESH REGION
CHOOH,CHOPTANK RIVER-OLIGOHALINE REGION,POCMH,POCOMOKE RIVER-MESOHALINE REGION,POCOMOKE RIVER-MESOHALINE REGION
CHOTF,CHOPTANK RIVER-TIDAL FRESH REGION,POCOH,POCOMOKE RIVER-OLIGOHALINE REGION,POCOMOKE RIVER-OLIGOHALINE REGION
CHSMH,CHESTER RIVER-MESOHALINE REGION,POCTF,POCOMOKE RIVER-TIDAL FRESH REGION,POCOMOKE RIVER-TIDAL FRESH REGION
CHSOH,CHESTER RIVER-OLIGOHALINE REGION,POTMH,POTOMAC RIVER-MESOHALINE REGION,POTOMAC RIVER-MESOHALINE REGION
CHSTF,CHESTER RIVER-TIDAL FRESH REGION,POTOH,POTOMAC RIVER-OLIGOHALINE REGION,POTOMAC RIVER-OLIGOHALINE REGION
CRRMH,CORROTOMAN RIVER-MESOHALINE REGION,POTTF,POTOMAC RIVER-TIDAL FRESH REGION,POTOMAC RIVER-TIDAL FRESH REGION
EASMH,EASTERN BAY-MESOHALINE REGION,RHDMH,RHODE RIVER-MESOHALINE REGION,RHODE RIVER-MESOHALINE REGION
EBEMH,EAST BRANCH ELIZABETH RIVER-MESOHALINE,RPPMH,RAPPAHANNOCK RIVER-MESOHALINE REGION,RAPPAHANNOCK RIVER-MESOHALINE REGION
,REGION,RPPOH,RAPPAHANNOCK RIVER-OLIGOHALINE REGION,RAPPAHANNOCK RIVER-OLIGOHALINE REGION
ELIMH,ELIZABETH RIVER-MESOHALINE REGION,RPPTF,RAPPAHANNOCK RIVER-TIDAL FRESH REGION,RAPPAHANNOCK RIVER-TIDAL FRESH REGION
ELIPH,ELIZABETH RIVER-POLYHALINE REGION,SASOH,SASSAFRAS RIVER-OLIGOHALINE REGION,SASSAFRAS RIVER-OLIGOHALINE REGION
ELKOH,ELK RIVER-OLIGOHALINE REGION,SBEMH,SOUTH BRANCH ELIZABETH RIVER-MESOHALINE,SOUTH BRANCH ELIZABETH RIVER-MESOHALINE
FSBMH,FISHING BAY-MESOHALINE REGION,,REGION,
GUNOH,GUNPOWDER RIVER-OLIGOHALINE REGION,SEVMH,SEVERN RIVER-MESOHALINE REGION,SEVERN RIVER-MESOHALINE REGION
GUNTF,GUNPOWDER RIVER-TIDAL FRESH REGION,SOUMH,SOUTH RIVER-MESOHALINE REGION,SOUTH RIVER-MESOHALINE REGION
HNGMH,HONGA RIVER-MESOHALINE REGION,SUSTF,SUSQUEHANNA RIVER-TIDAL FRESH REGION,SUSQUEHANNA RIVER-TIDAL FRESH REGION
JMSMH,JAMES RIVER-MESOHALINE REGION,TANMH,TANGIER SOUND-MESOHALINE REGION,TANGIER SOUND-MESOHALINE REGION
JMSOH,JAMES RIVER-OLIGOHALINE REGION,WBEMH,WEST BRANCH ELIZABETH RIVER-MESOHALINE,WEST BRANCH ELIZABETH RIVER-MESOHALINE
JMSPH,JAMES RIVER-POLYHALINE REGION,,REGION,
JMSTF,JAMES RIVER-TIDAL FRESH REGION,WBRTF,WESTERN BRANCH-TIDAL FRESH REGION,WESTERN BRANCH-TIDAL FRESH REGION
LAFMH,LAFAYETTE RIVER-MESOHALINE REGION,WICMH,WICOMICO RIVER-MESOHALINE REGION,WICOMICO RIVER-MESOHALINE REGION
LCHMH,LITTLE CHOPTANK RIVER-MESOHALINE REGION,WSTMH,WEST RIVER-MESOHALINE REGION,
LYNPH,LYNNHAVEN RIVER-POLYHALINE REGION,YRKMH,YORK RIVER-MESOHALINE REGION,
MAGMH,MAGOTHY RIVER-MESOHALINE REGION,YRKPH,YORK RIVER-POLYHALINE REGION,
MANMH,MANOKIN RIVER-MESOHALINE REGION,,,
,,30,,
,,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,
