Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,
CRUISE START_DATE END_DATE NEWCRUISE,CRUISE START_DATE END_DATE NEWCRUISE,,CRUISE START_DATE END_DATE NEWCRUISE,CRUISE START_DATE END_DATE NEWCRUISE,CRUISE START_DATE END_DATE NEWCRUISE
BAY059 5/16/1987,5/31/1987,198705B,BAY116 4/1/1990,4/15/1990,199004A
BAY060 6/1/1987,6/15/1987,198706A,BAY117 4/16/1990,4/30/1990,199004B
BAY061 6/16/1987,6/30/1987,198706B,BAY118 5/1/1990,5/15/1990,199005A
BAY062 7/1/1987,7/17/1987,198707A,BAY119 5/16/1990,5/31/1990,199005B
BAY063 7/18/1987,7/31/1987,198707B,BAY120 6/1/1990,6/15/1990,199006A
BAY064 8/1/1987,8/15/1987,198708A,BAY121 6/16/1990,6/30/1990,199006B
BAY065 8/16/1987,8/31/1987,198708B,BAY122 7/1/1990,7/15/1990,199007A
BAY066 9/1/1987,9/15/1987,198709A,BAY123 7/16/1990,7/31/1990,199007B
BAY067 9/16/1987,9/30/1987,198709B,BAY124 8/1/1990,8/15/1990,199008A
BAY068 10/1/1987,10/15/1987 198710A,,BAY125 8/16/1990,8/31/1990,199008B
BAY069 10/16/1987,10/31/1987 198710B,,BAY126 9/1/1990,9/15/1990,199009A
BAY070 11/1/1987,11/30/1987 198711A,,BAY127 9/16/1990,9/30/1990,199009B
BAY071 12/1/1987,12/31/1987 198712A,,BAY128 10/1/1990,10/15/1990 199010A,10/15/1990 199010A
BAY072 1/1/1988,1/31/1988,198801A,BAY129 10/16/1990,10/31/1990 199010B,10/31/1990 199010B
BAY073 2/1/1988,2/28/1988,198802A,BAY130 11/1/1990,11/30/1990 199011A,11/30/1990 199011A
BAY074 3/1/1988,3/15/1988,198803A,BAY131 12/1/1990,12/31/1990 199012A,12/31/1990 199012A
BAY075 3/16/1988,3/31/1988,198803B,BAY132 1/1/1991,1/31/1991,199101A
BAY076 4/1/1988,4/15/1988,198804A,BAY133 2/1/1991,2/28/1991,199102A
BAY077 4/16/1988,4/30/1988,198804B,BAY134 3/1/1991,3/15/1991,199103A
BAY078 5/1/1988,5/15/1988,198805A,BAY135 3/16/1991,3/31/1991,199103B
BAY079 5/16/1988,5/31/1988,198805B,BAY136 4/1/1991,4/15/1991,199104A
BAY080 6/1/1988,6/14/1988,198806A,BAY137 4/16/1991,4/30/1991,199104B
BAY081 6/15/1988,6/30/1988,198806B,BAY138 5/1/1991,5/15/1991,199105A
BAY082 7/1/1988,7/15/1988,198807A,BAY139 5/16/1991,5/31/1991,199105B
BAY083 7/16/1988,7/31/1988,198807B,BAY140 6/1/1991,6/15/1991,199106A
BAY084 8/1/1988,8/15/1988,198808A,BAY141 6/16/1991,6/30/1991,199106B
BAY085 8/16/1988,8/31/1988,198808B,BAY142 7/1/1991,7/15/1991,199107A
BAY086 9/1/1988,9/13/1988,198809A,BAY143 7/16/1991,7/31/1991,199107B
BAY087 9/14/1988,9/30/1988,198809B,BAY144 8/1/1991,8/15/1991,199108A
BAY088 10/1/1988,10/15/1988 198810A,,BAY145 8/16/1991,8/31/1991,199108B
