Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”,Name: “Table 1 of 1 on page 37 of 64”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,
,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,
--------------------,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,--------------------
,,,,VERSAR_,VERSAR_,VERSAR_,,ODU_IBI_,
STATION,dateonly,dateonly,dateonly,IBI_VALUE,IBI_VALUE,IBI_VALUE,IBI_VALUE,VALUE,diff
CB6.1,09JUL1996,09JUL1996,09JUL1996,,2.263,2.263,,1.121,1.142
CB6.1,24JUL1996,24JUL1996,24JUL1996,,0.000,0.000,,0.000,0.000
CB6.1,05AUG1996,05AUG1996,05AUG1996,,0.000,0.000,,0.000,0.000
CB6.1,26AUG1996,26AUG1996,26AUG1996,,0.000,0.000,,0.686,-0.686
CB6.1,08SEP1997,08SEP1997,08SEP1997,,0.000,0.000,,0.000,0.000
CB6.4,05AUG1996,05AUG1996,05AUG1996,,6.305,6.305,,0.000,6.305
CB6.4,12AUG1997,12AUG1997,12AUG1997,11.860,11.860,11.860,,0.000,11.860
CB7.3E,07AUG1996,07AUG1996,07AUG1996,14.286,14.286,14.286,,0.000,14.286
CB7.3E,15JUL1997,15JUL1997,15JUL1997,,0.000,0.000,,0.000,0.000
CB7.4,22JUL1996,22JUL1996,22JUL1996,,0.000,0.000,,0.000,0.000
CB7.4,13AUG1997,13AUG1997,13AUG1997,11.695,11.695,11.695,,0.000,11.695
LE3.6,09JUL1996,09JUL1996,09JUL1996,,0.000,0.000,,0.000,0.000
LE3.6,24JUL1996,24JUL1996,24JUL1996,,0.000,0.000,,0.000,0.000
LE3.6,05AUG1996,05AUG1996,05AUG1996,,0.000,0.000,,0.000,0.000
LE3.6,26AUG1996,26AUG1996,26AUG1996,,0.000,0.000,,0.000,0.000
LE3.6,15JUL1997,15JUL1997,15JUL1997,,0.000,0.000,,0.000,0.000
LE5.5,22JUL1996,22JUL1996,22JUL1996,,0.000,0.000,,0.000,0.000
RET4.3,10JUL1996,10JUL1996,10JUL1996,,0.000,0.000,,0.000,0.000
RET4.3,24JUL1996,24JUL1996,24JUL1996,,0.000,0.000,,0.000,0.000
RET4.3,06AUG1996,06AUG1996,06AUG1996,,0.000,0.000,,0.328,-0.328
RET4.3,10JUL1997,10JUL1997,10JUL1997,,0.884,0.884,,0.000,0.884
RET4.3,23JUL1997,23JUL1997,23JUL1997,,0.000,0.000,,0.000,0.000
RET5.2,23SEP1997,23SEP1997,23SEP1997,,1.731,1.731,,0.000,1.731
SBE5,08JUL1996,08JUL1996,08JUL1996,,0.000,0.000,,0.000,0.000
SBE5,23JUL1996,23JUL1996,23JUL1996,,0.000,0.000,,0.000,0.000
SBE5,08JUL1997,08JUL1997,08JUL1997,,0.000,0.000,,0.000,0.000
WE4.2,24JUL1996,24JUL1996,24JUL1996,,0.000,0.000,,0.000,0.000
WE4.2,05AUG1996,05AUG1996,05AUG1996,,2.926,2.926,,0.000,2.926
--------------------,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,IBI_METRIC=HARPACTICOIDA_ABUND,--------------------
,The,UNIVARIATE,UNIVARIATE,UNIVARIATE,Procedure,Procedure,Procedure,,
,,Variable:,Variable:,Variable:,diff,diff,,,
,Basic,Basic,Statistical,Statistical,Statistical,Measures,Measures,Measures,
Location,,,,,,Variability,Variability,Variability,
Mean,1.779107,,Std,Deviation,Deviation,Deviation,,,4.06826
Median,0.000000,,Variance,Variance,Variance,,,,16.55077
Mode,0.000000,,Range,Range,,,,,14.97200
,,,Interquartile,Interquartile,Interquartile,Interquartile,Range,Range,1.01300
,Tests,Tests,for,Location:,Location:,Mu0=0,Mu0=0,,
Test,,-Statistic-,-Statistic-,-Statistic-,,-----p,-----p,Value------,Value------
Student's,t,t,2.314046,2.314046,,Pr,>,|t|,0.0285
Sign,,M,,3,,Pr,>=,|M|,0.1094
Signed,Rank,S,,24.5,,Pr,>=,|S|,0.0098
,,,,,37,,,,
