Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”,Name: “Table 1 of 1 on page 51 of 64”
Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51
,,,,,,,,,
,VERSAR,MZ101C,MZ101C,vs.,ODU,MZ103,MZ103,Comparisons,
------------------------,------------------------,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,------------------------,------------------------
STATION,SAMPLE_DATE,SAMPLE_DATE,SAMPLE_DATE,value_VERSAR,value_VERSAR,value_VERSAR,value_VERSAR,value_ODU,diff
CB6.1,06JUL1999,06JUL1999,06JUL1999,,7.21,7.21,,0.00,7.21
CB6.1,11SEP2000,11SEP2000,11SEP2000,,3.64,3.64,,0.00,3.64
CB6.1,14AUG2002,14AUG2002,14AUG2002,156.81,156.81,156.81,,1110.80,-953.99
CB6.1,16SEP2002,16SEP2002,16SEP2002,,44.56,44.56,,29.00,15.56
CB6.4,05AUG1996,05AUG1996,05AUG1996,346.81,346.81,346.81,,397.24,-50.43
CB6.4,06JUL1998,06JUL1998,06JUL1998,,2.53,2.53,,1.84,0.69
CB6.4,07AUG2000,07AUG2000,07AUG2000,,27.34,27.34,,24.61,2.73
CB6.4,14SEP2000,14SEP2000,14SEP2000,,0.00,0.00,,0.00,0.00
CB6.4,15JUL2002,15JUL2002,15JUL2002,1098.10,1098.10,1098.10,,150.67,947.43
CB7.3E,06JUL1999,06JUL1999,06JUL1999,,85.53,85.53,,58.53,27.01
CB7.3E,11JUL2000,11JUL2000,11JUL2000,2441.61,2441.61,2441.61,,2309.90,131.71
CB7.3E,19SEP2002,19SEP2002,19SEP2002,,16.17,16.17,,1.23,14.94
CB7.4,13AUG1997,13AUG1997,13AUG1997,12314.35,12314.35,12314.35,,13095.01,-780.66
CB7.4,06JUL1999,06JUL1999,06JUL1999,1781.41,1781.41,1781.41,,2944.31,-1162.90
CB7.4,05AUG1999,05AUG1999,05AUG1999,9762.15,9762.15,9762.15,,4528.06,5234.09
CB7.4,21SEP1999,21SEP1999,21SEP1999,,28.42,28.42,,1.61,26.82
CB7.4,11SEP2000,11SEP2000,11SEP2000,,2.70,2.70,,0.00,2.70
LE3.6,09AUG2000,09AUG2000,09AUG2000,,0.87,0.87,,1.08,-0.22
RET3.1,08JUL1999,08JUL1999,08JUL1999,,9.49,9.49,,23.98,-14.49
RET3.1,09AUG2001,09AUG2001,09AUG2001,,11.01,11.01,,2.03,8.98
RET3.1,12SEP2002,12SEP2002,12SEP2002,,0.00,0.00,,13.72,-13.72
RET4.3,06AUG1996,06AUG1996,06AUG1996,,1.11,1.11,,1.38,-0.28
RET4.3,10JUL1997,10JUL1997,10JUL1997,,16.80,16.80,,27.55,-10.75
RET4.3,09SEP1998,09SEP1998,09SEP1998,,21.95,21.95,,74.07,-52.13
SBE5,15SEP1999,15SEP1999,15SEP1999,,18.75,18.75,,88.36,-69.62
SBE5,21SEP2000,21SEP2000,21SEP2000,,0.00,0.00,,0.00,0.00
WE4.2,05AUG1996,05AUG1996,05AUG1996,,0.00,0.00,,0.00,0.00
WE4.2,06JUL1998,06JUL1998,06JUL1998,,0.00,0.00,,0.00,0.00
------------------------,------------------------,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,metric=CLADOCERA_ABUND,------------------------,------------------------
,The,UNIVARIATE,UNIVARIATE,UNIVARIATE,Procedure,Procedure,Procedure,,
,,Variable:,Variable:,Variable:,diff,diff,,,
,Basic,Basic,Statistical,Statistical,Statistical,Measures,Measures,Measures,
Location,,,,,,Variability,Variability,Variability,
Mean,118.3688,,Std,Deviation,Deviation,Deviation,,,1068
Median,0.0000,,Variance,Variance,Variance,,,,1140849
Mode,0.0000,,Range,Range,,,,,6397
,,,Interquartile,Interquartile,Interquartile,Interquartile,Range,Range,26.06600
,Tests,Tests,for,Location:,Location:,Mu0=0,Mu0=0,,
Test,,-Statistic-,-Statistic-,-Statistic-,,-----p,-----p,Value------,Value------
Student's,t,t,0.586411,0.586411,,Pr,>,|t|,0.5625
Sign,,M,,1,,Pr,>=,|M|,0.8388
Signed,Rank,S,,1,,Pr,>=,|S|,0.9779
,,,,,51,,,,
