Name: “Table 1 of 1 on page 8 of 16”,Name: “Table 1 of 1 on page 8 of 16”,Name: “Table 1 of 1 on page 8 of 16”,Name: “Table 1 of 1 on page 8 of 16”,Name: “Table 1 of 1 on page 8 of 16”,Name: “Table 1 of 1 on page 8 of 16”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,
,,MDMIDOC.doc,MDMIDOC.doc,,
SPEC_CODE,TSN,SOURCE_LBL,SPEC_CODE,TSN,SOURCE_LBL
35390000002BB 0046594,35390000002BB 0046594,OLIGOTRICH 50:99UM L 50:99UM W CONE,3540020129001,0046656,TINTINNOPSIS RADIX-FULL
35390000002GA 0046594,35390000002GA 0046594,OLIGOTRICH 20:49UM L,3540020129002,0046656,TINTINNOPSIS RADIX-EMPTY
35390000002GG 0046594,35390000002GG 0046594,OLIGOTRICH,354002013200E,0046659,TINTINNOPSIS TOCANTINENSIS
3539020100000,0046596,STENTOR SP.,3540020133000,0046660,TINTINNOPSIS SUBACUTA
3539030000000,0046607,STROMBIDIDAE,3540020133001,0046660,TINTINNOPSIS SUBACUTA-FULL
3539030100000,0046608,STROMBIDIUM SP.,3540020133002,0046660,TINTINNOPSIS SUBACUTA-EMPTY
3539030200000,0046611,TONTONIA SP.,354002013300E,0046660,TINTINNOPSIS SUBACUTA-SMALL
3540000000000,0046620,TINTINNINA-UNIDED TINTINNID,3540020100030,0046660,TINTINNOPSIS SUBACUTA-HUGE
354000000000B,0046620,TINTINNID 50-99UM LENGTH,3540020100031,0046660,TINTINNOPSIS SUBACUTA-HUGE-FULL
354000000000G 0046620,354000000000G 0046620,"TINTINNID 
    ",3540020100032,0046660,TINTINNOPSIS SUBACUTA-HUGE-EMPTY
35400000000EB 0046620,35400000000EB 0046620,UNIDED TINTINNID 50:99UM LENGTH,354002013400B,0046661,TINTINNOPSIS TURBO
,,EMPTY,3540020136000,0046663,TINTINNOPSIS MEUNIERI
35400000000FA,0046620,UNIDED TINTINNID 20:49UM LENGTH FULL,3540020136001,0046663,TINTINNOPSIS MEUNIERI-FULL
35400000000GB 0046620,35400000000GB 0046620,UNIDED TINTINNID 50:99UM L,3540020136002,0046663,TINTINNOPSIS MEUNIERI-EMPTY
35400000000HA 0046620,35400000000HA 0046620,UNIDED TINTINNID 20:49UM L >20UM W,3540020137000,0046664,TINTINNOPSIS KARAJACENSIS
35400000000HB 0046620,35400000000HB 0046620,UNIDED TINTINNID 50:99UM L >20UM W,3540020137001,0046664,TINTINNOPSIS KARAJACENSIS-FULL
3540010100050,0046622,TINTINNIDIUM SP.-LARGE,3540020137002,0046664,TINTINNOPSIS KARAJACENSIS-EMPTY
3540010100051,0046622,TINTINNIDIUM SP.-LARGE-FULL,3540020138000,0046665,TINTINNOPSIS NITIDA
3540010100052,0046622,TINTINNIDIUM SP.-LARGE-EMPTY,3540020138001,0046665,TINTINNOPSIS NITIDA-FULL
354001020000B,0046625,LEPROTINTINNUS SP.,3540020138002,0046665,TINTINNOPSIS NITIDA-EMPTY
35400102000HB 0046625,35400102000HB 0046625,LEPROTINTINNUS SP. >20UM W,354002020100B,0046679,CODONELLA CRATERA
