Name: “Table 1 of 1 on page 111 of 150”,Name: “Table 1 of 1 on page 111 of 150”,Name: “Table 1 of 1 on page 111 of 150”,Name: “Table 1 of 1 on page 111 of 150”,Name: “Table 1 of 1 on page 111 of 150”
Table: 111,Table: 111,Table: 111,Table: 111,Table: 111
,,,,
Norfolk,"242,628","237,448","238,927",-2%
Northampton County,"12,377","14,932","15,931",29%
Northumberland,,,,
County,"12,461","14,587","15,821",27%
Petersburg,"32,326","30,734","30,730",-5%
Poquoson,"12,000","12,281","12,782",7%
Portsmouth,"95,684","100,429","101,071",6%
Prince George County,"36,555","53,061","63,420",73%
Prince William County,"419,006","515,235","609,953",46%
Richmond,"205,533","187,066","187,066",-9%
Richmond County,"9,220","9,900","10,512",14%
Spotsylvania County,"124,327","175,402","217,797",75%
Stafford County,"132,133","176,710","218,772",66%
Suffolk,"84,930","122,482","151,427",78%
Surry County,"6,931","7,585","8,156",18%
Virginia Beach city,"442,707","470,288","493,095",11%
Westmoreland County,"17,595","18,336","19,261",9%
Williamsburg,"14,444","13,866","14,159",-2%
York County,"66,134","76,376","86,823",31%
Current efforts and on-going actions,Current efforts and on-going actions,,,
Review of locality efforts and plans,Review of locality efforts and plans,,,
"In October 2000, the United States Congress passed an amendment to the Stafford Act called","In October 2000, the United States Congress passed an amendment to the Stafford Act called","In October 2000, the United States Congress passed an amendment to the Stafford Act called","In October 2000, the United States Congress passed an amendment to the Stafford Act called","In October 2000, the United States Congress passed an amendment to the Stafford Act called"
"the Disaster Mitigation Act of 2000. Based on this act, FEMA wrote regulations requiring local","the Disaster Mitigation Act of 2000. Based on this act, FEMA wrote regulations requiring local","the Disaster Mitigation Act of 2000. Based on this act, FEMA wrote regulations requiring local","the Disaster Mitigation Act of 2000. Based on this act, FEMA wrote regulations requiring local","the Disaster Mitigation Act of 2000. Based on this act, FEMA wrote regulations requiring local"
governments to complete a Hazard Mitigation Plan (HMP) in order to continue to receive,governments to complete a Hazard Mitigation Plan (HMP) in order to continue to receive,governments to complete a Hazard Mitigation Plan (HMP) in order to continue to receive,governments to complete a Hazard Mitigation Plan (HMP) in order to continue to receive,governments to complete a Hazard Mitigation Plan (HMP) in order to continue to receive
certain types of disaster assistance (Eastern Shore Hazard Mitigation Planning Committee and,certain types of disaster assistance (Eastern Shore Hazard Mitigation Planning Committee and,certain types of disaster assistance (Eastern Shore Hazard Mitigation Planning Committee and,certain types of disaster assistance (Eastern Shore Hazard Mitigation Planning Committee and,certain types of disaster assistance (Eastern Shore Hazard Mitigation Planning Committee and
,,,,102
